Date.Time,Tank2.Light,Tank2.Temp,Tank2.pH
4/3/14 1:15,,24.702,
4/3/14 1:30,,24.702,
4/3/14 1:45,,24.702,
4/3/14 2:00,,24.677,
4/3/14 2:15,,24.677,
4/3/14 2:30,,24.677,
4/3/14 2:45,,24.653,
4/3/14 3:00,,24.653,
4/3/14 3:15,,24.629,
4/3/14 3:30,,24.629,
4/3/14 3:45,,24.629,
4/3/14 4:00,,24.629,
4/3/14 4:15,,24.605,
4/3/14 4:30,,24.605,
4/3/14 4:45,,24.605,
4/3/14 5:00,,24.581,
4/3/14 5:15,,24.557,
4/3/14 5:30,,24.557,
4/3/14 5:45,,24.532,
4/3/14 6:00,,24.508,
4/3/14 6:15,,24.508,
4/3/14 6:30,,24.484,
4/3/14 6:45,,24.484,
4/3/14 7:00,,24.508,
4/3/14 7:15,,24.508,
4/3/14 7:30,,24.532,
4/3/14 7:45,,24.557,
4/3/14 8:00,,24.557,
4/3/14 8:15,,24.605,
4/3/14 8:30,,24.677,
4/3/14 8:45,,24.75,
4/3/14 9:00,,24.919,
4/3/14 9:15,,25.04,
4/3/14 9:30,,25.113,
4/3/14 9:45,,25.283,
4/3/14 10:00,,25.307,
4/3/14 10:15,,25.428,
4/3/14 10:30,,25.525,
4/3/14 10:45,,25.55,
4/3/14 11:00,,25.695,
4/3/14 11:15,,25.793,
4/3/14 11:30,,25.866,
4/3/14 11:45,,25.866,
4/3/14 12:00,,26.012,
4/3/14 12:15,,26.012,
4/3/14 12:30,,26.134,
4/3/14 12:45,,26.256,
4/3/14 13:00,,26.353,
4/3/14 13:15,,26.451,
4/3/14 13:30,,26.549,
4/3/14 13:45,,26.646,
4/3/14 14:00,,26.622,
4/3/14 14:15,,26.72,
4/3/14 14:30,,26.793,
4/3/14 14:45,,26.549,
4/3/14 15:00,,26.5,
4/3/14 15:15,,26.304,
4/3/14 15:30,,26.207,
4/3/14 15:45,,26.231,
4/3/14 16:00,,26.012,
4/3/14 16:15,,25.939,
4/3/14 16:30,,25.89,
4/3/14 16:45,,25.768,
4/3/14 17:00,,25.695,
4/3/14 17:15,,25.598,
4/3/14 17:30,,25.525,
4/3/14 17:45,,25.477,
4/3/14 18:00,,25.404,
4/3/14 18:15,,25.331,
4/3/14 18:30,,25.283,
4/3/14 18:45,,25.234,
4/3/14 19:00,,25.186,
4/3/14 19:15,,25.162,
4/3/14 19:30,,25.113,
4/3/14 19:45,,25.089,
4/3/14 20:00,,25.04,
4/3/14 20:15,,25.016,
4/3/14 20:30,,24.992,
4/3/14 20:45,,24.944,
4/3/14 21:00,,24.919,
4/3/14 21:15,,24.895,
4/3/14 21:30,,24.895,
4/3/14 21:45,,24.871,
4/3/14 22:00,,24.847,
4/3/14 22:15,,24.823,
4/3/14 22:30,,24.798,
4/3/14 22:45,,24.798,
4/3/14 23:00,,24.798,
4/3/14 23:15,,24.774,
4/3/14 23:30,,24.774,
4/3/14 23:45,,24.75,
4/4/14 0:00,,24.75,
4/4/14 0:15,,24.75,
4/4/14 0:30,,24.75,
4/4/14 0:45,,24.75,
4/4/14 1:00,,24.75,
4/4/14 1:15,,24.726,
4/4/14 1:30,,24.726,
4/4/14 1:45,,24.702,
4/4/14 2:00,,24.677,
4/4/14 2:15,,24.677,
4/4/14 2:30,,24.677,
4/4/14 2:45,,24.677,
4/4/14 3:00,,24.653,
4/4/14 3:15,,24.653,
4/4/14 3:30,,24.629,
4/4/14 3:45,,24.629,
4/4/14 4:00,,24.605,
4/4/14 4:15,,24.605,
4/4/14 4:30,,24.605,
4/4/14 4:45,,24.581,
4/4/14 5:00,,24.557,
4/4/14 5:15,,24.557,
4/4/14 5:30,,24.557,
4/4/14 5:45,,24.532,
4/4/14 6:00,,24.532,
4/4/14 6:15,,24.532,
4/4/14 6:30,,24.532,
4/4/14 6:45,,24.532,
4/4/14 7:00,,24.557,
4/4/14 7:15,,24.557,
4/4/14 7:30,,24.605,
4/4/14 7:45,,24.605,
4/4/14 8:00,,24.653,
4/4/14 8:15,,24.726,
4/4/14 8:30,,24.798,
4/4/14 8:45,,24.968,
4/4/14 9:00,,25.113,
4/4/14 9:15,,25.234,
4/4/14 9:30,,25.307,
4/4/14 9:45,,25.331,
4/4/14 10:00,,25.428,
4/4/14 10:15,,25.574,
4/4/14 10:30,,25.671,
4/4/14 10:45,,25.89,
4/4/14 11:00,,26.012,
4/4/14 11:15,,25.963,
4/4/14 11:30,,26.085,
4/4/14 11:45,,26.182,
4/4/14 12:00,,26.256,
4/4/14 12:15,,26.231,
4/4/14 12:30,,26.207,
4/4/14 12:45,,26.329,
4/4/14 13:00,,26.207,
4/4/14 13:15,,26.256,
4/4/14 13:30,,26.451,
4/4/14 13:45,,26.573,
4/4/14 14:00,,26.5,
4/4/14 14:15,,26.451,
4/4/14 14:30,,26.524,
4/4/14 14:45,,26.5,
4/4/14 15:00,,26.475,
4/4/14 15:15,,26.329,
4/4/14 15:30,,26.207,
4/4/14 15:45,,26.109,
4/4/14 16:00,,25.987,
4/4/14 16:15,,25.89,
4/4/14 16:30,,25.817,
4/4/14 16:45,,25.72,
4/4/14 17:00,,25.647,
4/4/14 17:15,,25.574,
4/4/14 17:30,,25.525,
4/4/14 17:45,,25.477,
4/4/14 18:00,,25.428,
4/4/14 18:15,,25.404,
4/4/14 18:30,,25.355,
4/4/14 18:45,,25.307,
4/4/14 19:00,,25.258,
4/4/14 19:15,,25.21,
4/4/14 19:30,,25.162,
4/4/14 19:45,,25.137,
4/4/14 20:00,,25.089,
4/4/14 20:15,,25.065,
4/4/14 20:30,,25.04,
4/4/14 20:45,,24.992,
4/4/14 21:00,,24.992,
4/4/14 21:15,,24.944,
4/4/14 21:30,,24.919,
4/4/14 21:45,,24.895,
4/4/14 22:00,,24.871,
4/4/14 22:15,,24.847,
4/4/14 22:30,,24.823,
4/4/14 22:45,,24.798,
4/4/14 23:00,,24.774,
4/4/14 23:15,,24.75,
4/4/14 23:30,,24.726,
4/4/14 23:45,,24.702,
4/5/14 0:00,,24.702,
4/5/14 0:15,,24.677,
4/5/14 0:30,,24.653,
4/5/14 0:45,,24.653,
4/5/14 1:00,,24.629,
4/5/14 1:15,,24.629,
4/5/14 1:30,,24.605,
4/5/14 1:45,,24.605,
4/5/14 2:00,,24.581,
4/5/14 2:15,,24.557,
4/5/14 2:30,,24.532,
4/5/14 2:45,,24.508,
4/5/14 3:00,,24.508,
4/5/14 3:15,,24.484,
4/5/14 3:30,,24.484,
4/5/14 3:45,,24.484,
4/5/14 4:00,,24.484,
4/5/14 4:15,,24.484,
4/5/14 4:30,,24.484,
4/5/14 4:45,,24.484,
4/5/14 5:00,,24.484,
4/5/14 5:15,,24.484,
4/5/14 5:30,,24.484,
4/5/14 5:45,,24.484,
4/5/14 6:00,,24.484,
4/5/14 6:15,,24.46,
4/5/14 6:30,,24.46,
4/5/14 6:45,,24.46,
4/5/14 7:00,,24.46,
4/5/14 7:15,,24.508,
4/5/14 7:30,,24.532,
4/5/14 7:45,,24.605,
4/5/14 8:00,,24.653,
4/5/14 8:15,,24.702,
4/5/14 8:30,,24.798,
4/5/14 8:45,,24.919,
4/5/14 9:00,,25.04,
4/5/14 9:15,,25.21,
4/5/14 9:30,,25.404,
4/5/14 9:45,,25.623,
4/5/14 10:00,,25.817,
4/5/14 10:15,,26.012,
4/5/14 10:30,,26.207,
4/5/14 10:45,,26.426,
4/5/14 11:00,,26.646,
4/5/14 11:15,,26.818,
4/5/14 11:30,,27.014,
4/5/14 11:45,,27.21,
4/5/14 12:00,,27.382,
4/5/14 12:15,,27.481,
4/5/14 12:30,,27.579,
4/5/14 12:45,,27.727,
4/5/14 13:00,,27.825,
4/5/14 13:15,,27.974,
4/5/14 13:30,,28.023,
4/5/14 13:45,,27.949,
4/5/14 14:00,,27.825,
4/5/14 14:15,,27.727,
4/5/14 14:30,,27.653,
4/5/14 14:45,,27.53,
4/5/14 15:00,,27.358,
4/5/14 15:15,,27.186,
4/5/14 15:30,,27.014,
4/5/14 15:45,,26.891,
4/5/14 16:00,,26.769,
4/5/14 16:15,,26.671,
4/5/14 16:30,,26.573,
4/5/14 16:45,,26.451,
4/5/14 17:00,,26.353,
4/5/14 17:15,,26.28,
4/5/14 17:30,,26.182,
4/5/14 17:45,,26.085,
4/5/14 18:00,,26.012,
4/5/14 18:15,,25.914,
4/5/14 18:30,,25.841,
4/5/14 18:45,,25.744,
4/5/14 19:00,,25.671,
4/5/14 19:15,,25.598,
4/5/14 19:30,,25.55,
4/5/14 19:45,,25.477,
4/5/14 20:00,,25.428,
4/5/14 20:15,,25.38,
4/5/14 20:30,,25.331,
4/5/14 20:45,,25.283,
4/5/14 21:00,,25.234,
4/5/14 21:15,,25.186,
4/5/14 21:30,,25.137,
4/5/14 21:45,,25.089,
4/5/14 22:00,,25.065,
4/5/14 22:15,,25.016,
4/5/14 22:30,,24.992,
4/5/14 22:45,,24.944,
4/5/14 23:00,,24.919,
4/5/14 23:15,,24.895,
4/5/14 23:30,,24.895,
4/5/14 23:45,,24.871,
4/6/14 0:00,,24.847,
4/6/14 0:15,,24.823,
4/6/14 0:30,,24.798,
4/6/14 0:45,,24.798,
4/6/14 1:00,,24.774,
4/6/14 1:15,,24.75,
4/6/14 1:30,,24.75,
4/6/14 1:45,,24.726,
4/6/14 2:00,,24.702,
4/6/14 2:15,,24.677,
4/6/14 2:30,,24.677,
4/6/14 2:45,,24.653,
4/6/14 3:00,,24.653,
4/6/14 3:15,,24.629,
4/6/14 3:30,,24.629,
4/6/14 3:45,,24.629,
4/6/14 4:00,,24.605,
4/6/14 4:15,,24.605,
4/6/14 4:30,,24.581,
4/6/14 4:45,,24.581,
4/6/14 5:00,,24.581,
4/6/14 5:15,,24.557,
4/6/14 5:30,,24.557,
4/6/14 5:45,,24.557,
4/6/14 6:00,,24.532,
4/6/14 6:15,,24.532,
4/6/14 6:30,,24.532,
4/6/14 6:45,,24.532,
4/6/14 7:00,,24.532,
4/6/14 7:15,,24.532,
4/6/14 7:30,,24.557,
4/6/14 7:45,,24.581,
4/6/14 8:00,,24.629,
4/6/14 8:15,,24.726,
4/6/14 8:30,,24.847,
4/6/14 8:45,,24.992,
4/6/14 9:00,,25.113,
4/6/14 9:15,,25.234,
4/6/14 9:30,,25.355,
4/6/14 9:45,,25.501,
4/6/14 10:00,,25.647,
4/6/14 10:15,,25.817,
4/6/14 10:30,,26.012,
4/6/14 10:45,,26.207,
4/6/14 11:00,,26.402,
4/6/14 11:15,,26.549,
4/6/14 11:30,,26.671,
4/6/14 11:45,,26.793,
4/6/14 12:00,,26.94,
4/6/14 12:15,,27.112,
4/6/14 12:30,,27.235,
4/6/14 12:45,,27.382,
4/6/14 13:00,,27.505,
4/6/14 13:15,,27.604,
4/6/14 13:30,,27.727,
4/6/14 13:45,,27.825,
4/6/14 14:00,,27.924,
4/6/14 14:15,,27.825,
4/6/14 14:30,,27.85,
4/6/14 14:45,,27.825,
4/6/14 15:00,,27.677,
4/6/14 15:15,,27.628,
4/6/14 15:30,,27.554,
4/6/14 15:45,,27.456,
4/6/14 16:00,,27.382,
4/6/14 16:15,,27.235,
4/6/14 16:30,,27.087,
4/6/14 16:45,,26.989,
4/6/14 17:00,,26.842,
4/6/14 17:15,,26.72,
4/6/14 17:30,,26.573,
4/6/14 17:45,,26.451,
4/6/14 18:00,,26.329,
4/6/14 18:15,,26.207,
4/6/14 18:30,,26.109,
4/6/14 18:45,,25.987,
4/6/14 19:00,,25.89,
4/6/14 19:15,,25.793,
4/6/14 19:30,,25.72,
4/6/14 19:45,,25.647,
4/6/14 20:00,,25.574,
4/6/14 20:15,,25.477,
4/6/14 20:30,,25.428,
4/6/14 20:45,,25.38,
4/6/14 21:00,,25.307,
4/6/14 21:15,,25.283,
4/6/14 21:30,,25.234,
4/6/14 21:45,,25.186,
4/6/14 22:00,,25.137,
4/6/14 22:15,,25.113,
4/6/14 22:30,,25.065,
4/6/14 22:45,,25.04,
4/6/14 23:00,,24.992,
4/6/14 23:15,,24.944,
4/6/14 23:30,,24.895,
4/6/14 23:45,,24.847,
4/7/14 0:00,,24.823,
4/7/14 0:15,,24.774,
4/7/14 0:30,,24.726,
4/7/14 0:45,,24.677,
4/7/14 1:00,,24.653,
4/7/14 1:15,,24.629,
4/7/14 1:30,,24.605,
4/7/14 1:45,,24.581,
4/7/14 2:00,,24.557,
4/7/14 2:15,,24.557,
4/7/14 2:30,,24.532,
4/7/14 2:45,,24.508,
4/7/14 3:00,,24.508,
4/7/14 3:15,,24.508,
4/7/14 3:30,,24.484,
4/7/14 3:45,,24.484,
4/7/14 4:00,,24.46,
4/7/14 4:15,,24.46,
4/7/14 4:30,,24.46,
4/7/14 4:45,,24.436,
4/7/14 5:00,,24.436,
4/7/14 5:15,,24.412,
4/7/14 5:30,,24.412,
4/7/14 5:45,,24.412,
4/7/14 6:00,,24.388,
4/7/14 6:15,,24.363,
4/7/14 6:30,,24.363,
4/7/14 6:45,,24.339,
4/7/14 7:00,,24.315,
4/7/14 7:15,,24.315,
4/7/14 7:30,,24.315,
4/7/14 7:45,,24.339,
4/7/14 8:00,,24.339,
4/7/14 8:15,,24.363,
4/7/14 8:30,,24.388,
4/7/14 8:45,,24.412,
4/7/14 9:00,,24.412,
4/7/14 9:15,,24.412,
4/7/14 9:30,,24.412,
4/7/14 9:45,,24.412,
4/7/14 10:00,,24.436,
4/7/14 10:15,,24.484,
4/7/14 10:30,,24.532,
4/7/14 10:45,,24.605,
4/7/14 11:00,,24.653,
4/7/14 11:15,,24.726,
4/7/14 11:30,,24.798,
4/7/14 11:45,,24.798,
4/7/14 12:00,,24.847,
4/7/14 12:15,,24.871,
4/7/14 12:30,,24.944,
4/7/14 12:45,,24.944,
4/7/14 13:00,,24.992,
4/7/14 13:15,,24.992,
4/7/14 13:30,,24.944,
4/7/14 13:45,,24.919,
4/7/14 14:00,,24.871,
4/7/14 14:15,,24.871,
4/7/14 14:30,,24.871,
4/7/14 14:45,,24.847,
4/7/14 15:00,,24.823,
4/7/14 15:15,,24.798,
4/7/14 15:30,,24.75,
4/7/14 15:45,,24.677,
4/7/14 16:00,,24.629,
4/7/14 16:15,,24.605,
4/7/14 16:30,,24.581,
4/7/14 16:45,,24.557,
4/7/14 17:00,,24.532,
4/7/14 17:15,,24.508,
4/7/14 17:30,,24.484,
4/7/14 17:45,,24.46,
4/7/14 18:00,,24.412,
4/7/14 18:15,,24.388,
4/7/14 18:30,,24.339,
4/7/14 18:45,,24.315,
4/7/14 19:00,,24.267,
4/7/14 19:15,,24.219,
4/7/14 19:30,,24.195,
4/7/14 19:45,,24.146,
4/7/14 20:00,,24.098,
4/7/14 20:15,,24.074,
4/7/14 20:30,,24.05,
4/7/14 20:45,,24.026,
4/7/14 21:00,,24.002,
4/7/14 21:15,,23.978,
4/7/14 21:30,,23.978,
4/7/14 21:45,,23.954,
4/7/14 22:00,,23.93,
4/7/14 22:15,,23.93,
4/7/14 22:30,,23.905,
4/7/14 22:45,,23.905,
4/7/14 23:00,,23.881,
4/7/14 23:15,,23.857,
4/7/14 23:30,,23.857,
4/7/14 23:45,,23.833,
4/8/14 0:00,,23.833,
4/8/14 0:15,,23.809,
4/8/14 0:30,,23.785,
4/8/14 0:45,,23.761,
4/8/14 1:00,,23.737,
4/8/14 1:15,,23.737,
4/8/14 1:30,,23.713,
4/8/14 1:45,,23.689,
4/8/14 2:00,,23.665,
4/8/14 2:15,,23.641,
4/8/14 2:30,,23.641,
4/8/14 2:45,,23.617,
4/8/14 3:00,,23.593,
4/8/14 3:15,,23.593,
4/8/14 3:30,,23.593,
4/8/14 3:45,,23.569,
4/8/14 4:00,,23.545,
4/8/14 4:15,,23.545,
4/8/14 4:30,,23.521,
4/8/14 4:45,,23.497,
4/8/14 5:00,,23.472,
4/8/14 5:15,,23.448,
4/8/14 5:30,,23.4,
4/8/14 5:45,,23.376,
4/8/14 6:00,,23.352,
4/8/14 6:15,,23.328,
4/8/14 6:30,,23.28,
4/8/14 6:45,,23.256,
4/8/14 7:00,,23.256,
4/8/14 7:15,,23.256,
4/8/14 7:30,,23.28,
4/8/14 7:45,,23.304,
4/8/14 8:00,,23.376,
4/8/14 8:15,,23.448,
4/8/14 8:30,,23.521,
4/8/14 8:45,,23.569,
4/8/14 9:00,,23.809,
4/8/14 9:15,,23.905,
4/8/14 9:30,,23.905,
4/8/14 9:45,,24.363,
4/8/14 10:00,,24.557,
4/8/14 10:15,,24.677,
4/8/14 10:30,,24.847,
4/8/14 10:45,,24.944,
4/8/14 11:00,,25.21,
4/8/14 11:15,,25.307,
4/8/14 11:30,,25.453,
4/8/14 11:45,,25.623,
4/8/14 12:00,,25.72,
4/8/14 12:15,,25.793,
4/8/14 12:30,,26.036,
4/8/14 12:45,,26.158,
4/8/14 13:00,,26.061,
4/8/14 13:15,,26.231,
4/8/14 13:30,,26.182,
4/8/14 13:45,,26.158,
4/8/14 14:00,,26.061,
4/8/14 14:15,,25.939,
4/8/14 14:30,,25.817,
4/8/14 14:45,,25.744,
4/8/14 15:00,,25.695,
4/8/14 15:15,,25.647,
4/8/14 15:30,,25.55,
4/8/14 15:45,,25.477,
4/8/14 16:00,,25.38,
4/8/14 16:15,,25.331,
4/8/14 16:30,,25.234,
4/8/14 16:45,,25.113,
4/8/14 17:00,,25.016,
4/8/14 17:15,572,24.895,
4/8/14 17:30,893,24.798,
4/8/14 17:45,537,24.702,
4/8/14 18:00,533,24.605,
4/8/14 18:15,328,24.508,
4/8/14 18:30,252,24.436,
4/8/14 18:45,94,24.339,
4/8/14 19:00,14,24.291,
4/8/14 19:15,0,24.219,
4/8/14 19:30,0,24.146,
4/8/14 19:45,0,24.098,
4/8/14 20:00,0,24.074,
4/8/14 20:15,0,24.026,
4/8/14 20:30,0,23.978,
4/8/14 20:45,0,23.954,
4/8/14 21:00,0,23.905,
4/8/14 21:15,0,23.905,
4/8/14 21:30,0,23.881,
4/8/14 21:45,0,23.857,
4/8/14 22:00,0,23.833,
4/8/14 22:15,0,23.809,
4/8/14 22:30,0,23.785,
4/8/14 22:45,0,23.785,
4/8/14 23:00,0,23.761,
4/8/14 23:15,0,23.761,
4/8/14 23:30,0,23.737,
4/8/14 23:45,0,23.713,
4/9/14 0:00,0,23.689,
4/9/14 0:15,0,23.665,
4/9/14 0:30,0,23.641,
4/9/14 0:45,0,23.617,
4/9/14 1:00,0,23.593,
4/9/14 1:15,0,23.593,
4/9/14 1:30,0,23.569,
4/9/14 1:45,0,23.545,
4/9/14 2:00,0,23.497,
4/9/14 2:15,0,23.472,
4/9/14 2:30,0,23.448,
4/9/14 2:45,0,23.424,
4/9/14 3:00,0,23.4,
4/9/14 3:15,0,23.376,
4/9/14 3:30,0,23.352,
4/9/14 3:45,0,23.352,
4/9/14 4:00,0,23.352,
4/9/14 4:15,0,23.328,
4/9/14 4:30,0,23.328,
4/9/14 4:45,0,23.328,
4/9/14 5:00,0,23.304,
4/9/14 5:15,0,23.304,
4/9/14 5:30,0,23.304,
4/9/14 5:45,0,23.304,
4/9/14 6:00,0,23.28,
4/9/14 6:15,8,23.28,
4/9/14 6:30,67,23.256,
4/9/14 6:45,211,23.256,
4/9/14 7:00,300,23.256,
4/9/14 7:15,498,23.256,
4/9/14 7:30,623,23.28,
4/9/14 7:45,1194,23.328,
4/9/14 8:00,1516,23.4,
4/9/14 8:15,1136,23.448,
4/9/14 8:30,980,23.569,
4/9/14 8:45,1265,23.713,
4/9/14 9:00,1577,23.857,
4/9/14 9:15,1730,24.074,
4/9/14 9:30,1101,24.219,
4/9/14 9:45,1154,24.339,
4/9/14 10:00,1436,24.508,
4/9/14 10:15,1807,24.677,
4/9/14 10:30,9494,24.75,
4/9/14 10:45,18511,24.919,
4/9/14 11:00,18165,25.065,
4/9/14 11:15,19688,25.21,
4/9/14 11:30,19181,25.283,
4/9/14 11:45,12224,25.283,
4/9/14 12:00,13045,25.283,
4/9/14 12:15,19876,25.355,
4/9/14 12:30,19255,25.428,
4/9/14 12:45,16453,25.453,
4/9/14 13:00,9478,25.404,
4/9/14 13:15,10712,25.38,
4/9/14 13:30,9074,25.331,
4/9/14 13:45,8739,25.307,
4/9/14 14:00,5691,25.186,
4/9/14 14:15,8900,25.137,
4/9/14 14:30,5109,25.04,
4/9/14 14:45,14208,25.113,
4/9/14 15:00,18761,25.186,
4/9/14 15:15,7135,25.113,
4/9/14 15:30,3672,25.016,
4/9/14 15:45,3820,24.944,
4/9/14 16:00,3052,24.895,
4/9/14 16:15,1842,24.774,
4/9/14 16:30,1753,24.677,
4/9/14 16:45,3541,24.557,
4/9/14 17:00,5615,24.46,
4/9/14 17:15,2361,24.388,
4/9/14 17:30,1090,24.315,
4/9/14 17:45,796,24.243,
4/9/14 18:00,722,24.195,
4/9/14 18:15,476,24.122,
4/9/14 18:30,341,24.074,
4/9/14 18:45,111,24.026,
4/9/14 19:00,25,23.978,
4/9/14 19:15,1,23.93,
4/9/14 19:30,0,23.881,
4/9/14 19:45,0,23.857,
4/9/14 20:00,0,23.809,
4/9/14 20:15,0,23.785,
4/9/14 20:30,0,23.737,
4/9/14 20:45,0,23.713,
4/9/14 21:00,0,23.689,
4/9/14 21:15,0,23.665,
4/9/14 21:30,0,23.665,
4/9/14 21:45,0,23.641,
4/9/14 22:00,0,23.617,
4/9/14 22:15,0,23.617,
4/9/14 22:30,0,23.617,
4/9/14 22:45,0,23.593,
4/9/14 23:00,0,23.569,
4/9/14 23:15,0,23.545,
4/9/14 23:30,0,23.521,
4/9/14 23:45,0,23.521,
4/10/14 0:00,0,23.497,
4/10/14 0:15,0,23.497,
4/10/14 0:30,0,23.497,
4/10/14 0:45,0,23.472,
4/10/14 1:00,0,23.472,
4/10/14 1:15,0,23.472,
4/10/14 1:30,0,23.472,
4/10/14 1:45,0,23.448,
4/10/14 2:00,0,23.448,
4/10/14 2:15,0,23.448,
4/10/14 2:30,0,23.448,
4/10/14 2:45,0,23.472,
4/10/14 3:00,0,23.472,
4/10/14 3:15,0,23.472,
4/10/14 3:30,0,23.497,
4/10/14 3:45,0,23.497,
4/10/14 4:00,0,23.472,
4/10/14 4:15,0,23.472,
4/10/14 4:30,0,23.472,
4/10/14 4:45,0,23.472,
4/10/14 5:00,0,23.448,
4/10/14 5:15,0,23.448,
4/10/14 5:30,0,23.448,
4/10/14 5:45,0,23.424,
4/10/14 6:00,0,23.4,
4/10/14 6:15,3,23.4,
4/10/14 6:30,30,23.4,
4/10/14 6:45,136,23.4,
4/10/14 7:00,245,23.4,
4/10/14 7:15,278,23.376,
4/10/14 7:30,226,23.376,
4/10/14 7:45,308,23.376,
4/10/14 8:00,436,23.352,
4/10/14 8:15,644,23.352,
4/10/14 8:30,627,23.376,
4/10/14 8:45,757,23.4,
4/10/14 9:00,1109,23.424,
4/10/14 9:15,1486,23.448,
4/10/14 9:30,2154,23.497,
4/10/14 9:45,3138,23.593,
4/10/14 10:00,4664,23.665,
4/10/14 10:15,5221,23.881,
4/10/14 10:30,6635,23.954,
4/10/14 10:45,3776,23.954,
4/10/14 11:00,3550,23.978,
4/10/14 11:15,3405,23.978,
4/10/14 11:30,3461,24.026,
4/10/14 11:45,3331,24.026,
4/10/14 12:00,4245,24.074,
4/10/14 12:15,4125,24.122,
4/10/14 12:30,4620,24.146,
4/10/14 12:45,4023,24.171,
4/10/14 13:00,3750,24.195,
4/10/14 13:15,4449,24.219,
4/10/14 13:30,4307,24.243,
4/10/14 13:45,4765,24.291,
4/10/14 14:00,4804,24.291,
4/10/14 14:15,4017,24.291,
4/10/14 14:30,2137,24.267,
4/10/14 14:45,1577,24.219,
4/10/14 15:00,1187,24.171,
4/10/14 15:15,1064,24.122,
4/10/14 15:30,1439,24.098,
4/10/14 15:45,1644,24.074,
4/10/14 16:00,1642,24.05,
4/10/14 16:15,1588,24.026,
4/10/14 16:30,1247,24.002,
4/10/14 16:45,1374,23.978,
4/10/14 17:00,1335,23.978,
4/10/14 17:15,1248,23.954,
4/10/14 17:30,943,23.93,
4/10/14 17:45,648,23.881,
4/10/14 18:00,439,23.857,
4/10/14 18:15,334,23.833,
4/10/14 18:30,186,23.785,
4/10/14 18:45,55,23.761,
4/10/14 19:00,15,23.737,
4/10/14 19:15,0,23.713,
4/10/14 19:30,0,23.689,
4/10/14 19:45,0,23.689,
4/10/14 20:00,0,23.665,
4/10/14 20:15,0,23.665,
4/10/14 20:30,0,23.641,
4/10/14 20:45,0,23.641,
4/10/14 21:00,0,23.617,
4/10/14 21:15,0,23.617,
4/10/14 21:30,0,23.593,
4/10/14 21:45,0,23.593,
4/10/14 22:00,0,23.593,
4/10/14 22:15,0,23.569,
4/10/14 22:30,0,23.569,
